mean,variance,std_dev,signal_energy,rms,peak_to_peak,delta_power,theta_power,alpha_power,beta_power,gamma_power,file_name
6.816451061752502,1813.9697269217568,42.590723484366364,7622197.0,43.1327454725412,375.0,1944208165.3972483,1735202823.2541206,1117090976.187051,2837202464.499259,6534780579.361074,A001.txt
-52.444715645594336,2382.6765262615886,48.81266768228908,21030412.0,71.64582838804249,423.0,1342997601.1563094,2180750722.6437416,1505453492.9117935,2194714302.8974266,10798316129.546314,A002.txt
12.705150109836465,2222.6311499469566,47.14478921309286,9767461.0,48.826754850803205,330.0,2897309694.545439,1640638035.7011235,2069363875.6194193,3260775157.254395,7614900679.583084,A003.txt
-3.992433487917989,2215.8029693527274,47.072316379722885,9143449.0,47.24132189628246,343.0,1431620841.7185655,989108522.6710773,1157488996.3112044,2382296483.894563,9147174592.561483,A004.txt
-17.99926775689529,2016.9941415189824,44.910957922526904,9590945.0,48.38354866381126,340.0,2690143007.927925,2488110060.2360826,1321579780.8197112,1943444790.6642709,7212959971.04504,A005.txt
-27.8230412496949,2027.0448388835803,45.02271469917802,11476379.0,52.926047115440284,303.0,3714832566.0875587,1114947467.498766,974149594.0835125,1934110188.4246073,7670513303.88111,A006.txt
-13.33463509885282,2139.9351269903523,46.25943284337101,9495812.0,48.14299139241256,324.0,1813365107.1900828,1158085546.4729304,1634695030.073238,1832036597.7124066,8903199926.531982,A007.txt
-5.653893092506713,1046.0129900915729,32.34212408132114,4416482.0,32.83259808777046,253.0,1067958397.3318641,825057803.9706247,828724326.6381881,1034836501.6024778,4118601428.0682096,A008.txt
8.200878691725652,990.880077333832,31.478247685248174,4335177.0,32.52897921316056,210.0,1490604113.7580926,1203996022.9792142,1096620218.23679,1615524864.5284479,2325569861.899698,A009.txt
-27.36953868684403,1909.7174807000533,43.70031442335459,10893141.0,51.563641537722155,312.0,4766907885.800262,3082375055.1902657,1688102304.438346,2050955279.549882,3418347079.7265167,A010.txt
-13.600195264827923,1475.8308810944077,38.416544366905356,6804282.0,40.75286728974853,299.0,1507823321.1599257,1580615466.0527196,1441345210.8123178,2635327695.279457,4319673173.746728,A011.txt
